country_code,level1_en,level2_en,level3_en,level1_vi,level2_vi,level3_vi
VN,Hai Duong,Kim Thanh District,Cong Hoa Ward,Hải Dương,Huyện Kim Thành,Xã Cộng Hòa
VN,Hai Duong,Kim Thanh District,Thuong Vu Ward,Hải Dương,Huyện Kim Thành,Xã Thượng Vũ
VN,Hai Duong,Kim Thanh District,Co Dung Ward,Hải Dương,Huyện Kim Thành,Xã Cổ Dũng
VN,Hai Duong,Kim Thanh District,Tuan Viet Ward,Hải Dương,Huyện Kim Thành,Xã Tuấn Việt
VN,Hai Duong,Kim Thanh District,Kim Xuyen Ward,Hải Dương,Huyện Kim Thành,Xã Kim Xuyên
VN,Hai Duong,Kim Thanh District,Phuc Thanh A Ward,Hải Dương,Huyện Kim Thành,Xã Phúc Thành A
VN,Hai Duong,Kim Thanh District,Ngu Phuc Ward,Hải Dương,Huyện Kim Thành,Xã Ngũ Phúc
VN,Hai Duong,Kim Thanh District,Kim Anh Ward,Hải Dương,Huyện Kim Thành,Xã Kim Anh
VN,Hai Duong,Kim Thanh District,Kim Lien Ward,Hải Dương,Huyện Kim Thành,Xã Kim Liên
VN,Hai Duong,Kim Thanh District,Kim Tan Ward,Hải Dương,Huyện Kim Thành,Xã Kim Tân
VN,Hai Duong,Kim Thanh District,Kim Dinh Ward,Hải Dương,Huyện Kim Thành,Xã Kim Đính
VN,Hai Duong,Kim Thanh District,Binh Dan Ward,Hải Dương,Huyện Kim Thành,Xã Bình Dân
VN,Hai Duong,Kim Thanh District,Tam Ky Ward,Hải Dương,Huyện Kim Thành,Xã Tam Kỳ
VN,Hai Duong,Kim Thanh District,Dong Cam Ward,Hải Dương,Huyện Kim Thành,Xã Đồng Cẩm
VN,Hai Duong,Kim Thanh District,Lien Hoa Ward,Hải Dương,Huyện Kim Thành,Xã Liên Hòa
VN,Hai Duong,Kim Thanh District,Dai Duc Ward,Hải Dương,Huyện Kim Thành,Xã Đại Đức
VN,Ninh Binh,Kim Son District,Phat Diem Ward,Ninh Bình,Huyện Kim Sơn,Thị trấn Phát Diệm
VN,Ninh Binh,Kim Son District,Binh Minh Ward,Ninh Bình,Huyện Kim Sơn,Thị trấn Bình Minh
VN,Ninh Binh,Kim Son District,Hoi Ninh Ward,Ninh Bình,Huyện Kim Sơn,Xã Hồi Ninh
VN,Ninh Binh,Kim Son District,Xuan Chinh Ward,Ninh Bình,Huyện Kim Sơn,Xã Xuân Chính
VN,Ninh Binh,Kim Son District,Kim Dinh Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Định
VN,Ninh Binh,Kim Son District,An Hoa Ward,Ninh Bình,Huyện Kim Sơn,Xã Ân Hòa
VN,Ninh Binh,Kim Son District,Hung Tien Ward,Ninh Bình,Huyện Kim Sơn,Xã Hùng Tiến
VN,Ninh Binh,Kim Son District,Quang Thien Ward,Ninh Bình,Huyện Kim Sơn,Xã Quang Thiện
VN,Ninh Binh,Kim Son District,Nhu Hoa Ward,Ninh Bình,Huyện Kim Sơn,Xã Như Hòa
VN,Ninh Binh,Kim Son District,Chat Binh Ward,Ninh Bình,Huyện Kim Sơn,Xã Chất Bình
VN,Ninh Binh,Kim Son District,Dong Huong Ward,Ninh Bình,Huyện Kim Sơn,Xã Đồng Hướng
VN,Ninh Binh,Kim Son District,Kim Chinh Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Chính
VN,Ninh Binh,Kim Son District,Thuong Kiem Ward,Ninh Bình,Huyện Kim Sơn,Xã Thượng Kiệm
VN,Ninh Binh,Kim Son District,Luu Phuong Ward,Ninh Bình,Huyện Kim Sơn,Xã Lưu Phương
VN,Ninh Binh,Kim Son District,Tan Thanh Ward,Ninh Bình,Huyện Kim Sơn,Xã Tân Thành
VN,Ninh Binh,Kim Son District,Yen Loc Ward,Ninh Bình,Huyện Kim Sơn,Xã Yên Lộc
VN,Ninh Binh,Kim Son District,Lai Thanh Ward,Ninh Bình,Huyện Kim Sơn,Xã Lai Thành
VN,Ninh Binh,Kim Son District,Dinh Hoa Ward,Ninh Bình,Huyện Kim Sơn,Xã Định Hóa
VN,Ninh Binh,Kim Son District,Van Hai Ward,Ninh Bình,Huyện Kim Sơn,Xã Văn Hải
VN,Ninh Binh,Kim Son District,Kim Tan Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Tân
VN,Ninh Binh,Kim Son District,Kim My Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Mỹ
VN,Ninh Binh,Kim Son District,Con Thoi Ward,Ninh Bình,Huyện Kim Sơn,Xã Cồn Thoi
VN,Ninh Binh,Kim Son District,Kim Hai Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Hải
VN,Ninh Binh,Kim Son District,Kim Trung Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Trung
VN,Ninh Binh,Kim Son District,Kim Dong Ward,Ninh Bình,Huyện Kim Sơn,Xã Kim Đông
VN,Ha Nam,Kim Bang District,Que Ward,Hà Nam,Huyện Kim Bảng,Thị trấn Quế
VN,Ha Nam,Kim Bang District,Nguyen Uy Ward,Hà Nam,Huyện Kim Bảng,Xã Nguyễn Úy
VN,Ha Nam,Kim Bang District,Dai Cuong Ward,Hà Nam,Huyện Kim Bảng,Xã Đại Cương
VN,Ha Nam,Kim Bang District,Le Ho Ward,Hà Nam,Huyện Kim Bảng,Xã Lê Hồ
VN,Ha Nam,Kim Bang District,Tuong Linh Ward,Hà Nam,Huyện Kim Bảng,Xã Tượng Lĩnh
VN,Ha Nam,Kim Bang District,Nhat Tuu Ward,Hà Nam,Huyện Kim Bảng,Xã Nhật Tựu
VN,Ha Nam,Kim Bang District,Nhat Tan Ward,Hà Nam,Huyện Kim Bảng,Xã Nhật Tân
VN,Ha Nam,Kim Bang District,Dong Hoa Ward,Hà Nam,Huyện Kim Bảng,Xã Đồng Hóa
VN,Ha Nam,Kim Bang District,Hoang Tay Ward,Hà Nam,Huyện Kim Bảng,Xã Hoàng Tây
VN,Ha Nam,Kim Bang District,Tan Son Ward,Hà Nam,Huyện Kim Bảng,Xã Tân Sơn
VN,Ha Nam,Kim Bang District,Thuy Loi Ward,Hà Nam,Huyện Kim Bảng,Xã Thụy Lôi
VN,Ha Nam,Kim Bang District,Van Xa Ward,Hà Nam,Huyện Kim Bảng,Xã Văn Xá
VN,Ha Nam,Kim Bang District,Kha Phong Ward,Hà Nam,Huyện Kim Bảng,Xã Khả Phong
VN,Ha Nam,Kim Bang District,Ngoc Son Ward,Hà Nam,Huyện Kim Bảng,Xã Ngọc Sơn
VN,Ha Nam,Kim Bang District,Ba Sao Ward,Hà Nam,Huyện Kim Bảng,Thị trấn Ba Sao
VN,Ha Nam,Kim Bang District,Lien Son Ward,Hà Nam,Huyện Kim Bảng,Xã Liên Sơn
VN,Ha Nam,Kim Bang District,Thi Son Ward,Hà Nam,Huyện Kim Bảng,Xã Thi Sơn
VN,Ha Nam,Kim Bang District,Thanh Son Ward,Hà Nam,Huyện Kim Bảng,Xã Thanh Sơn
VN,Hoa Binh,Kim Boi District,Bo Ward,Hoà Bình,Huyện Kim Bôi,Thị trấn Bo
VN,Hoa Binh,Kim Boi District,Du Sang Ward,Hoà Bình,Huyện Kim Bôi,Xã Đú Sáng
VN,Hoa Binh,Kim Boi District,Hung Son Ward,Hoà Bình,Huyện Kim Bôi,Xã Hùng Sơn
VN,Hoa Binh,Kim Boi District,Binh Son Ward,Hoà Bình,Huyện Kim Bôi,Xã Bình Sơn
VN,Hoa Binh,Kim Boi District,Tu Son Ward,Hoà Bình,Huyện Kim Bôi,Xã Tú Sơn
VN,Hoa Binh,Kim Boi District,Vinh Tien Ward,Hoà Bình,Huyện Kim Bôi,Xã Vĩnh Tiến
VN,Hoa Binh,Kim Boi District,Dong Bac Ward,Hoà Bình,Huyện Kim Bôi,Xã Đông Bắc
VN,Hoa Binh,Kim Boi District,Xuan Thuy Ward,Hoà Bình,Huyện Kim Bôi,Xã Xuân Thủy
VN,Hoa Binh,Kim Boi District,Vinh Dong Ward,Hoà Bình,Huyện Kim Bôi,Xã Vĩnh Đồng
VN,Hoa Binh,Kim Boi District,Kim Lap Ward,Hoà Bình,Huyện Kim Bôi,Xã Kim Lập
VN,Hoa Binh,Kim Boi District,Hop Tien Ward,Hoà Bình,Huyện Kim Bôi,Xã Hợp Tiến
VN,Hoa Binh,Kim Boi District,Kim Boi Ward,Hoà Bình,Huyện Kim Bôi,Xã Kim Bôi
VN,Hoa Binh,Kim Boi District,Nam Thuong Ward,Hoà Bình,Huyện Kim Bôi,Xã Nam Thượng
VN,Hoa Binh,Kim Boi District,Cuoi Ha Ward,Hoà Bình,Huyện Kim Bôi,Xã Cuối Hạ
VN,Hoa Binh,Kim Boi District,Sao Bay Ward,Hoà Bình,Huyện Kim Bôi,Xã Sào Báy
VN,Hoa Binh,Kim Boi District,Mi Hoa Ward,Hoà Bình,Huyện Kim Bôi,Xã Mi Hòa
VN,Hoa Binh,Kim Boi District,Nuong Dam Ward,Hoà Bình,Huyện Kim Bôi,Xã Nuông Dăm
VN,Khanh Hoa,Khanh Vinh District,Khanh Vinh Ward,Khánh Hòa,Huyện Khánh Vĩnh,Thị trấn Khánh Vĩnh
VN,Khanh Hoa,Khanh Vinh District,Khanh Hiep Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Hiệp
VN,Khanh Hoa,Khanh Vinh District,Khanh Binh Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Bình
VN,Khanh Hoa,Khanh Vinh District,Khanh Trung Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Trung
VN,Khanh Hoa,Khanh Vinh District,Khanh Dong Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Đông
VN,Khanh Hoa,Khanh Vinh District,Khanh Thuong Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Thượng
VN,Khanh Hoa,Khanh Vinh District,Khanh Nam Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Nam
VN,Khanh Hoa,Khanh Vinh District,Song Cau Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Sông Cầu
VN,Khanh Hoa,Khanh Vinh District,Giang Ly Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Giang Ly
VN,Khanh Hoa,Khanh Vinh District,Cau Ba Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Cầu Bà
VN,Khanh Hoa,Khanh Vinh District,Lien Sang Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Liên Sang
VN,Khanh Hoa,Khanh Vinh District,Khanh Thanh Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Thành
VN,Khanh Hoa,Khanh Vinh District,Khanh Phu Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Phú
VN,Khanh Hoa,Khanh Vinh District,Son Thai Ward,Khánh Hòa,Huyện Khánh Vĩnh,Xã Sơn Thái
VN,Khanh Hoa,Khanh Son District,To Hap Ward,Khánh Hòa,Huyện Khánh Sơn,Thị trấn Tô Hạp
VN,Khanh Hoa,Khanh Son District,Thanh Son Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Thành Sơn
VN,Khanh Hoa,Khanh Son District,Son Lam Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Sơn Lâm
VN,Khanh Hoa,Khanh Son District,Son Hiep Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Sơn Hiệp
VN,Khanh Hoa,Khanh Son District,Son Binh Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Sơn Bình
VN,Khanh Hoa,Khanh Son District,Son Trung Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Sơn Trung
VN,Khanh Hoa,Khanh Son District,Ba Cum Bac Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Ba Cụm Bắc
VN,Khanh Hoa,Khanh Son District,Ba Cum Nam Ward,Khánh Hòa,Huyện Khánh Sơn,Xã Ba Cụm Nam
VN,Hung Yen,Khoai Chau District,Khoai Chau Ward,Hưng Yên,Huyện Khoái Châu,Thị trấn Khoái Châu
VN,Hung Yen,Khoai Chau District,Dong Tao Ward,Hưng Yên,Huyện Khoái Châu,Xã Đông Tảo
VN,Hung Yen,Khoai Chau District,Binh Minh Ward,Hưng Yên,Huyện Khoái Châu,Xã Bình Minh
VN,Hung Yen,Khoai Chau District,Da Trach Ward,Hưng Yên,Huyện Khoái Châu,Xã Dạ Trạch
VN,Hung Yen,Khoai Chau District,Ham Tu Ward,Hưng Yên,Huyện Khoái Châu,Xã Hàm Tử
VN,Hung Yen,Khoai Chau District,Ong Dinh Ward,Hưng Yên,Huyện Khoái Châu,Xã Ông Đình
VN,Hung Yen,Khoai Chau District,Tan Dan Ward,Hưng Yên,Huyện Khoái Châu,Xã Tân Dân
VN,Hung Yen,Khoai Chau District,Tu Dan Ward,Hưng Yên,Huyện Khoái Châu,Xã Tứ Dân
VN,Hung Yen,Khoai Chau District,An Vi Ward,Hưng Yên,Huyện Khoái Châu,Xã An Vĩ
VN,Hung Yen,Khoai Chau District,Dong Ket Ward,Hưng Yên,Huyện Khoái Châu,Xã Đông Kết
VN,Hung Yen,Khoai Chau District,Binh Kieu Ward,Hưng Yên,Huyện Khoái Châu,Xã Bình Kiều
VN,Hung Yen,Khoai Chau District,Dan Tien Ward,Hưng Yên,Huyện Khoái Châu,Xã Dân Tiến
VN,Hung Yen,Khoai Chau District,Dong Tien Ward,Hưng Yên,Huyện Khoái Châu,Xã Đồng Tiến
VN,Hung Yen,Khoai Chau District,Hong Tien Ward,Hưng Yên,Huyện Khoái Châu,Xã Hồng Tiến
VN,Hung Yen,Khoai Chau District,Tan Chau Ward,Hưng Yên,Huyện Khoái Châu,Xã Tân Châu
VN,Hung Yen,Khoai Chau District,Lien Khe Ward,Hưng Yên,Huyện Khoái Châu,Xã Liên Khê
VN,Hung Yen,Khoai Chau District,Phung Hung Ward,Hưng Yên,Huyện Khoái Châu,Xã Phùng Hưng
VN,Hung Yen,Khoai Chau District,Viet Hoa Ward,Hưng Yên,Huyện Khoái Châu,Xã Việt Hòa
VN,Hung Yen,Khoai Chau District,Dong Ninh Ward,Hưng Yên,Huyện Khoái Châu,Xã Đông Ninh
VN,Hung Yen,Khoai Chau District,Dai Tap Ward,Hưng Yên,Huyện Khoái Châu,Xã Đại Tập
VN,Hung Yen,Khoai Chau District,Chi Tan Ward,Hưng Yên,Huyện Khoái Châu,Xã Chí Tân
VN,Hung Yen,Khoai Chau District,Dai Hung Ward,Hưng Yên,Huyện Khoái Châu,Xã Đại Hưng
VN,Hung Yen,Khoai Chau District,Thuan Hung Ward,Hưng Yên,Huyện Khoái Châu,Xã Thuần Hưng
VN,Hung Yen,Khoai Chau District,Thanh Cong Ward,Hưng Yên,Huyện Khoái Châu,Xã Thành Công
VN,Hung Yen,Khoai Chau District,Nhue Duong Ward,Hưng Yên,Huyện Khoái Châu,Xã Nhuế Dương
VN,Gia Lai,KBang District,KBang Ward,Gia Lai,Huyện KBang,Thị trấn KBang
VN,Gia Lai,KBang District,Kon Pne Ward,Gia Lai,Huyện KBang,Xã Kon Pne
VN,Gia Lai,KBang District,Dak Roong Ward,Gia Lai,Huyện KBang,Xã Đăk Roong
VN,Gia Lai,KBang District,Son Lang Ward,Gia Lai,Huyện KBang,Xã Sơn Lang
VN,Gia Lai,KBang District,KRong Ward,Gia Lai,Huyện KBang,Xã KRong
VN,Gia Lai,KBang District,So Pai Ward,Gia Lai,Huyện KBang,Xã Sơ Pai
VN,Gia Lai,KBang District,Lo Ku Ward,Gia Lai,Huyện KBang,Xã Lơ Ku
VN,Gia Lai,KBang District,Dong Ward,Gia Lai,Huyện KBang,Xã Đông
VN,Gia Lai,KBang District,Dak SMar Ward,Gia Lai,Huyện KBang,Xã Đak SMar
VN,Gia Lai,KBang District,Nghia An Ward,Gia Lai,Huyện KBang,Xã Nghĩa An
VN,Gia Lai,KBang District,To Tung Ward,Gia Lai,Huyện KBang,Xã Tơ Tung
VN,Gia Lai,KBang District,Kong Long Khong Ward,Gia Lai,Huyện KBang,Xã Kông Lơng Khơng
VN,Gia Lai,KBang District,Kong Pla Ward,Gia Lai,Huyện KBang,Xã Kông Pla
VN,Gia Lai,KBang District,Dak HLo Ward,Gia Lai,Huyện KBang,Xã Đăk HLơ
VN,Gia Lai,Ia Pa District,Po To Ward,Gia Lai,Huyện Ia Pa,Xã Pờ Tó
VN,Gia Lai,Ia Pa District,Chu Rang Ward,Gia Lai,Huyện Ia Pa,Xã Chư Răng
VN,Gia Lai,Ia Pa District,Ia KDam Ward,Gia Lai,Huyện Ia Pa,Xã Ia KDăm
VN,Gia Lai,Ia Pa District,Kim Tan Ward,Gia Lai,Huyện Ia Pa,Xã Kim Tân
VN,Gia Lai,Ia Pa District,Chu Mo Ward,Gia Lai,Huyện Ia Pa,Xã Chư Mố
VN,Gia Lai,Ia Pa District,Ia Tul Ward,Gia Lai,Huyện Ia Pa,Xã Ia Tul
VN,Gia Lai,Ia Pa District,Ia Ma Ron Ward,Gia Lai,Huyện Ia Pa,Xã Ia Ma Rơn
VN,Gia Lai,Ia Pa District,Ia Broai Ward,Gia Lai,Huyện Ia Pa,Xã Ia Broăi
VN,Gia Lai,Ia Pa District,Ia Trok Ward,Gia Lai,Huyện Ia Pa,Xã Ia Trok
VN,Kon Tum,Ia H' Drai District,Ia Dal Ward,Kon Tum,Huyện Ia H' Drai,Xã Ia Đal
VN,Kon Tum,Ia H' Drai District,Ia Dom Ward,Kon Tum,Huyện Ia H' Drai,Xã Ia Dom
VN,Kon Tum,Ia H' Drai District,Ia Toi Ward,Kon Tum,Huyện Ia H' Drai,Xã Ia Tơi
VN,Gia Lai,Ia Grai District,Ia Kha Ward,Gia Lai,Huyện Ia Grai,Thị trấn Ia Kha
VN,Gia Lai,Ia Grai District,Ia Sao Ward,Gia Lai,Huyện Ia Grai,Xã Ia Sao
VN,Gia Lai,Ia Grai District,Ia Yok Ward,Gia Lai,Huyện Ia Grai,Xã Ia Yok
VN,Gia Lai,Ia Grai District,Ia Hrung Ward,Gia Lai,Huyện Ia Grai,Xã Ia Hrung
VN,Gia Lai,Ia Grai District,Ia Ba Ward,Gia Lai,Huyện Ia Grai,Xã Ia Bă
VN,Gia Lai,Ia Grai District,Ia Khai Ward,Gia Lai,Huyện Ia Grai,Xã Ia Khai
VN,Gia Lai,Ia Grai District,Ia KRai Ward,Gia Lai,Huyện Ia Grai,Xã Ia KRai
VN,Gia Lai,Ia Grai District,Ia Grang Ward,Gia Lai,Huyện Ia Grai,Xã Ia Grăng
VN,Gia Lai,Ia Grai District,Ia To Ward,Gia Lai,Huyện Ia Grai,Xã Ia Tô
VN,Gia Lai,Ia Grai District,Ia O Ward,Gia Lai,Huyện Ia Grai,Xã Ia O
VN,Gia Lai,Ia Grai District,Ia Der Ward,Gia Lai,Huyện Ia Grai,Xã Ia Dêr
VN,Gia Lai,Ia Grai District,Ia Chia Ward,Gia Lai,Huyện Ia Grai,Xã Ia Chia
VN,Gia Lai,Ia Grai District,Ia Pech Ward,Gia Lai,Huyện Ia Grai,Xã Ia Pếch
VN,Lang Son,Huu Lung District,Huu Lung Ward,Lạng Sơn,Huyện Hữu Lũng,Thị trấn Hữu Lũng
VN,Lang Son,Huu Lung District,Huu Lien Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Hữu Liên
VN,Lang Son,Huu Lung District,Yen Binh Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Yên Bình
VN,Lang Son,Huu Lung District,Quyet Thang Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Quyết Thắng
VN,Lang Son,Huu Lung District,Hoa Binh Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Hòa Bình
VN,Lang Son,Huu Lung District,Yen Thinh Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Yên Thịnh
VN,Lang Son,Huu Lung District,Yen Son Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Yên Sơn
VN,Lang Son,Huu Lung District,Thien Tan Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Thiện Tân
VN,Lang Son,Huu Lung District,Yen Vuong Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Yên Vượng
VN,Lang Son,Huu Lung District,Minh Tien Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Minh Tiến
VN,Lang Son,Huu Lung District,Nhat Tien Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Nhật Tiến
VN,Lang Son,Huu Lung District,Thanh Son Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Thanh Sơn
VN,Lang Son,Huu Lung District,Dong Tan Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Đồng Tân
VN,Lang Son,Huu Lung District,Cai Kinh Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Cai Kinh
VN,Lang Son,Huu Lung District,Hoa Lac Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Hòa Lạc
VN,Lang Son,Huu Lung District,Van Nham Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Vân Nham
VN,Lang Son,Huu Lung District,Dong Tien Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Đồng Tiến
VN,Lang Son,Huu Lung District,Tan Thanh Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Tân Thành
VN,Lang Son,Huu Lung District,Hoa Son Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Hòa Sơn
VN,Lang Son,Huu Lung District,Minh Son Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Minh Sơn
VN,Lang Son,Huu Lung District,Ho Son Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Hồ Sơn
VN,Lang Son,Huu Lung District,Son Ha Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Sơn Hà
VN,Lang Son,Huu Lung District,Minh Hoa Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Minh Hòa
VN,Lang Son,Huu Lung District,Hoa Thang Ward,Lạng Sơn,Huyện Hữu Lũng,Xã Hòa Thắng
VN,Binh Phuoc,Hon Quan District,Thanh An Ward,Bình Phước,Huyện Hớn Quản,Xã Thanh An
VN,Binh Phuoc,Hon Quan District,An Khuong Ward,Bình Phước,Huyện Hớn Quản,Xã An Khương
VN,Binh Phuoc,Hon Quan District,An Phu Ward,Bình Phước,Huyện Hớn Quản,Xã An Phú
VN,Binh Phuoc,Hon Quan District,Tan Loi Ward,Bình Phước,Huyện Hớn Quản,Xã Tân Lợi
VN,Binh Phuoc,Hon Quan District,Tan Hung Ward,Bình Phước,Huyện Hớn Quản,Xã Tân Hưng
VN,Binh Phuoc,Hon Quan District,Minh Duc Ward,Bình Phước,Huyện Hớn Quản,Xã Minh Đức
VN,Binh Phuoc,Hon Quan District,Minh Tam Ward,Bình Phước,Huyện Hớn Quản,Xã Minh Tâm
VN,Binh Phuoc,Hon Quan District,Phuoc An Ward,Bình Phước,Huyện Hớn Quản,Xã Phước An
VN,Binh Phuoc,Hon Quan District,Thanh Binh Ward,Bình Phước,Huyện Hớn Quản,Xã Thanh Bình
VN,Binh Phuoc,Hon Quan District,Tan Khai Ward,Bình Phước,Huyện Hớn Quản,Thị trấn Tân Khai
VN,Binh Phuoc,Hon Quan District,Dong No Ward,Bình Phước,Huyện Hớn Quản,Xã Đồng Nơ
VN,Binh Phuoc,Hon Quan District,Tan Hiep Ward,Bình Phước,Huyện Hớn Quản,Xã Tân Hiệp
VN,Binh Phuoc,Hon Quan District,Tan Quan Ward,Bình Phước,Huyện Hớn Quản,Xã Tân Quan
VN,Dong Thap,Hong Ngu District,Thuong Phuoc 1 Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Thường Phước 1
VN,Dong Thap,Hong Ngu District,Thuong Thoi Hau A Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Thường Thới Hậu A
VN,Dong Thap,Hong Ngu District,Thuong Thoi Tien Ward,Đồng Tháp,Huyện Hồng Ngự,Thị trấn Thường Thới Tiền
VN,Dong Thap,Hong Ngu District,Thuong Phuoc 2 Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Thường Phước 2
VN,Dong Thap,Hong Ngu District,Thuong Lac Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Thường Lạc
VN,Dong Thap,Hong Ngu District,Long Khanh A Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Long Khánh A
VN,Dong Thap,Hong Ngu District,Long Khanh B Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Long Khánh B
VN,Dong Thap,Hong Ngu District,Long Thuan Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Long Thuận
VN,Dong Thap,Hong Ngu District,Phu Thuan B Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Phú Thuận B
VN,Dong Thap,Hong Ngu District,Phu Thuan A Ward,Đồng Tháp,Huyện Hồng Ngự,Xã Phú Thuận A
VN,Bac Lieu,Hong Dan District,Ngan Dua Ward,Bạc Liêu,Huyện Hồng Dân,Thị trấn Ngan Dừa
VN,Bac Lieu,Hong Dan District,Ninh Quoi Ward,Bạc Liêu,Huyện Hồng Dân,Xã Ninh Quới
VN,Bac Lieu,Hong Dan District,Ninh Quoi A Ward,Bạc Liêu,Huyện Hồng Dân,Xã Ninh Quới A
VN,Bac Lieu,Hong Dan District,Ninh Hoa Ward,Bạc Liêu,Huyện Hồng Dân,Xã Ninh Hòa
VN,Bac Lieu,Hong Dan District,Loc Ninh Ward,Bạc Liêu,Huyện Hồng Dân,Xã Lộc Ninh
VN,Bac Lieu,Hong Dan District,Vinh Loc Ward,Bạc Liêu,Huyện Hồng Dân,Xã Vĩnh Lộc
VN,Bac Lieu,Hong Dan District,Vinh Loc A Ward,Bạc Liêu,Huyện Hồng Dân,Xã Vĩnh Lộc A
VN,Bac Lieu,Hong Dan District,Ninh Thanh Loi A Ward,Bạc Liêu,Huyện Hồng Dân,Xã Ninh Thạnh Lợi A
VN,Bac Lieu,Hong Dan District,Ninh Thanh Loi Ward,Bạc Liêu,Huyện Hồng Dân,Xã Ninh Thạnh Lợi
VN,Thanh Hoa,Hau Loc District,Hau Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Thị trấn Hậu Lộc
VN,Thanh Hoa,Hau Loc District,Dong Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Đồng Lộc
VN,Thanh Hoa,Hau Loc District,Dai Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Đại Lộc
VN,Thanh Hoa,Hau Loc District,Trieu Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Triệu Lộc
VN,Thanh Hoa,Hau Loc District,Tien Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Tiến Lộc
VN,Thanh Hoa,Hau Loc District,Loc Son Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Lộc Sơn
VN,Thanh Hoa,Hau Loc District,Cau Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Cầu Lộc
VN,Thanh Hoa,Hau Loc District,Thanh Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Thành Lộc
VN,Thanh Hoa,Hau Loc District,Tuy Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Tuy Lộc
VN,Thanh Hoa,Hau Loc District,Phong Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Phong Lộc
VN,Thanh Hoa,Hau Loc District,My Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Mỹ Lộc
VN,Thanh Hoa,Hau Loc District,Thuan Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Thuần Lộc
VN,Thanh Hoa,Hau Loc District,Xuan Loc Ward,Thanh Hóa,Huyện Hậu Lộc,Xã Xuân Lộc
